prolific_ID,party,pol_affil,age,gender,ethnicity,StartDate,EndDate,attention_check_1,attention_check_2,treatment,stance,condition,aligned,vax_1,vax_2,vax_3,vax_4,elec_1,elec_2,elec_3,elec_4,dep_1,dep_2,dep_3,dep_4,dv_response_mean_vax,dv_response_mean_elec,dv_response_mean_dep,vax_partisanship,elec_partisanship,dep_partisanship,authorship
5a454e442f91ec0001dcb66c,dem,Democrat,51,Female,Caucasian/White,2023-10-04 16:16:19,2023-10-04 16:21:20,On-line sources only,Actively Engaged,repub,for,repub_for,0,63.0,59.0,75.0,57.0,10.0,10.0,15.0,7.0,76.0,92.0,58.0,58.0,63.5,10.5,71.0,Independent / non-partisan / politically neutral,Moderate Democrat,Moderate Republican,AI language model
63e52399159a69bf0ea848c6,dem,Democrat,29,Male,Caucasian/White,2023-10-04 16:17:53,2023-10-04 16:21:23,On-line sources only,Actively Engaged,human,against,human_against,0,62.0,67.0,77.0,71.0,5.0,25.0,3.0,3.0,27.0,33.0,23.0,23.0,69.25,9.0,26.5,Strong Republican,Independent / non-partisan / politically neutral,Moderate Democrat,AI language model
5e3adfc595ff562fbdd130fa,dem,Democrat,36,Male,Caucasian/White,2023-10-04 16:19:24,2023-10-04 16:21:29,On-line sources only,Actively Engaged,control,na,control,0,69.0,77.0,59.0,65.0,0.0,8.0,0.0,0.0,25.0,24.0,6.0,24.0,67.5,2.0,19.75,,,,AI language model
628b9c24551f4f5d45546d4c,dem,Democrat,35,Male,Caucasian/White,2023-10-04 16:18:03,2023-10-04 16:21:37,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,75.0,79.0,73.0,71.0,40.0,32.0,31.0,34.0,35.0,24.0,25.0,25.0,74.5,34.25,27.25,Strong Democrat,Moderate Democrat,Strong Republican,Student
6400d98030c52020eabfd538,dem,Democrat,47,Female,Caucasian/White,2023-10-04 16:18:30,2023-10-04 16:22:00,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,71.0,74.0,38.0,57.0,2.0,0.0,3.0,3.0,5.0,13.0,4.0,5.0,60.0,2.0,6.75,Moderate Republican,Moderate Democrat,Strong Democrat,Professor
5b4370f330bbfd000105f991,dem,Democrat,57,Male,Caucasian/White,2023-10-04 16:17:01,2023-10-04 16:22:00,On-line sources only,Actively Engaged,dem,for,dem_for,1,96.0,100.0,95.0,96.0,21.0,16.0,9.0,13.0,5.0,6.0,6.0,2.0,96.75,14.75,4.75,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Republican,Activist
62d43bf9cb693bf6980c5ea9,dem,Democrat,59,Female,Caucasian/White,2023-10-04 16:19:03,2023-10-04 16:22:08,On-line sources only,Actively Engaged,human,for,human_for,0,50.0,34.0,34.0,50.0,0.0,5.0,0.0,0.0,50.0,50.0,50.0,50.0,42.0,1.25,50.0,Independent / non-partisan / politically neutral,Strong Republican,Strong Republican,AI language model
60bd527bae610e4ae0680d3a,dem,Democrat,28,Female,Caucasian/White,2023-10-04 16:12:07,2023-10-04 16:22:34,On-line sources only,Actively Engaged,human,for,human_for,0,77.0,72.0,75.0,71.0,100.0,100.0,51.0,100.0,0.0,0.0,0.0,0.0,73.75,87.75,0.0,Moderate Democrat,Moderate Democrat,Strong Republican,Activist
63d4a887e1ab7f8c5a4cc336,dem,Democrat,75,Female,Caucasian/White,2023-10-04 16:10:15,2023-10-04 16:22:53,Television or print news only,Actively Engaged,no role-play,against,no role-play_against,0,100.0,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0,Strong Democrat,Strong Democrat,Strong Democrat,Policy Expert
60442cee4664dd4aa31a9f34,dem,Democrat,40,Or do you describe yourself in another way (write in gender identity),African American/Black,2023-10-04 16:19:00,2023-10-04 16:22:59,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,100.0,95.0,100.0,85.0,75.0,0.0,65.0,20.0,10.0,0.0,15.0,98.75,56.25,11.25,Strong Republican,Strong Democrat,"Other (Libertarian, Green Party, etc.)",Policy Expert
63d2094a50ed63bfb3b19fd4,dem,Democrat,42,Male,Asian or Pacific Islander,2023-10-04 16:07:34,2023-10-04 16:24:07,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,89.0,75.0,87.0,89.0,3.0,9.0,1.0,3.0,40.0,37.0,40.0,37.0,85.0,4.0,38.5,Independent / non-partisan / politically neutral,Moderate Democrat,Independent / non-partisan / politically neutral,Policy Expert
63e53d570132a56f38a678ee,dem,Democrat,46,Male,Caucasian/White,2023-10-04 16:21:26,2023-10-04 16:24:13,On-line sources only,Actively Engaged,repub,for,repub_for,0,100.0,100.0,100.0,100.0,66.0,57.0,18.0,20.0,0.0,0.0,0.0,0.0,100.0,40.25,0.0,Strong Democrat,Moderate Republican,Strong Republican,Activist
6102ced1a983f0479d576146,dem,Democrat,31,Female,Caucasian/White,2023-10-04 16:19:59,2023-10-04 16:24:13,On-line sources only,Actively Engaged,dem,against,dem_against,1,100.0,100.0,76.0,100.0,1.0,18.0,0.0,2.0,3.0,7.0,0.0,5.0,94.0,5.25,3.75,Moderate Republican,Moderate Democrat,Independent / non-partisan / politically neutral,Activist
5a94ca1a873cda0001dc7147,dem,Democrat,33,Male,Caucasian/White,2023-10-04 16:17:06,2023-10-04 16:24:46,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,75.0,75.0,90.0,80.0,0.0,10.0,0.0,0.0,20.0,15.0,10.0,10.0,80.0,2.5,13.75,Moderate Republican,Independent / non-partisan / politically neutral,Strong Democrat,AI language model
5da497568034e40011366267,dem,Democrat,36,Male,Caucasian/White,2023-10-04 16:17:09,2023-10-04 16:24:53,On-line sources only,Actively Engaged,human,against,human_against,0,80.0,85.0,78.0,85.0,3.0,1.0,1.0,0.0,35.0,45.0,30.0,40.0,82.0,1.25,37.5,Moderate Republican,Moderate Democrat,Moderate Democrat,Journalist
58ac91c38bf22a00015b91b3,dem,Democrat,56,Male,Caucasian/White,2023-10-04 16:19:08,2023-10-04 16:24:58,On-line sources only,Actively Engaged,dem,for,dem_for,1,100.0,100.0,100.0,100.0,9.0,40.0,4.0,7.0,60.0,63.0,31.0,40.0,100.0,15.0,48.5,Strong Democrat,Strong Democrat,Moderate Republican,Politician
606e3ddf19540080228e3a0c,dem,Democrat,32,Female,Caucasian/White,2023-10-04 16:23:13,2023-10-04 16:25:08,On-line sources only,Actively Engaged,control,na,control,0,65.0,82.0,93.0,67.0,43.0,50.0,25.0,29.0,8.0,12.0,12.0,12.0,76.75,36.75,11.0,,,,AI language model
5b147696d282ff00015c2c4e,dem,Democrat,30,Female,Caucasian/White,2023-10-04 16:21:54,2023-10-04 16:25:26,On-line sources only,Actively Engaged,control,na,control,0,77.0,47.0,62.0,45.0,0.0,0.0,3.0,1.0,19.0,28.0,28.0,39.0,57.75,1.0,28.5,,,,Professor
613e8615f92ddabff937b9c6,dem,Democrat,32,Female,Caucasian/White,2023-10-04 16:22:22,2023-10-04 16:26:01,On-line sources only,Actively Engaged,dem,for,dem_for,1,69.0,54.0,86.0,65.0,40.0,16.0,4.0,3.0,50.0,50.0,50.0,50.0,68.5,15.75,50.0,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Republican,Politician
645906dc264ac9eb66b7f3ec,dem,Democrat,49,Female,Caucasian/White,2023-10-04 16:22:25,2023-10-04 16:26:10,On-line sources only,Actively Engaged,repub,against,repub_against,0,76.0,50.0,37.0,35.0,50.0,50.0,50.0,50.0,3.0,20.0,9.0,7.0,49.5,50.0,9.75,"Other (Libertarian, Green Party, etc.)",Independent / non-partisan / politically neutral,Strong Republican,Student
63fa2f029381a13d9f2a36a8,dem,Democrat,53,Female,Caucasian/White,2023-10-04 16:19:29,2023-10-04 16:26:27,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,50.0,50.0,90.0,50.0,0.0,0.0,0.0,0.0,80.0,80.0,60.0,60.0,60.0,0.0,70.0,Strong Democrat,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,AI language model
639b3d670be4a9daf302f881,dem,Republican,53,Female,African American/Black,2023-10-04 16:12:20,2023-10-04 16:26:38,On-line sources only,Actively Engaged,repub,for,repub_for,0,79.0,37.0,91.0,34.0,75.0,16.0,32.0,23.0,89.0,88.0,90.0,16.0,60.25,36.5,70.75,Moderate Republican,Moderate Democrat,Strong Republican,Journalist
5a381de00006450001bf2691,dem,Democrat,35,Male,Caucasian/White,2023-10-04 16:22:39,2023-10-04 16:27:11,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,90.0,88.0,92.0,94.0,10.0,10.0,14.0,0.0,69.0,75.0,50.0,62.0,91.0,8.5,64.0,Moderate Democrat,Moderate Democrat,Moderate Republican,AI language model
5a4bf09053a4560001ba0ebf,dem,Democrat,36,Male,Caucasian/White,2023-10-04 16:12:31,2023-10-04 16:27:16,On-line sources only,Actively Engaged,control,na,control,0,90.0,90.0,95.0,90.0,10.0,10.0,5.0,5.0,15.0,25.0,20.0,20.0,91.25,7.5,20.0,,,,Professor
649d809191fa2e4b6e84c69e,dem,Democrat,28,Female,Caucasian/White,2023-10-04 16:25:19,2023-10-04 16:27:26,On-line sources only,Actively Engaged,control,na,control,0,75.0,78.0,85.0,71.0,71.0,89.0,50.0,85.0,71.0,84.0,50.0,78.0,77.25,73.75,70.75,,,,Professor
647652cb5644044df439e1fb,dem,Democrat,36,Female,Caucasian/White,2023-10-04 16:19:48,2023-10-04 16:27:31,On-line sources only,Actively Engaged,repub,against,repub_against,0,35.0,32.0,26.0,27.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,3.75,0.0,Independent / non-partisan / politically neutral,Moderate Republican,Moderate Democrat,Journalist
6332517a492e9ac48804f991,dem,Democrat,66,Male,Caucasian/White,2023-10-04 16:22:33,2023-10-04 16:27:46,On-line sources only,Actively Engaged,dem,against,dem_against,1,55.0,60.0,60.0,60.0,0.0,8.0,0.0,0.0,14.0,14.0,14.0,8.0,58.75,2.0,12.5,Moderate Republican,Strong Democrat,Independent / non-partisan / politically neutral,Journalist
61705235c277934df17055e6,dem,Democrat,48,Male,Caucasian/White,2023-10-04 16:22:22,2023-10-04 16:28:11,On-line sources only,Actively Engaged,human,for,human_for,0,100.0,100.0,100.0,100.0,5.0,5.0,0.0,5.0,20.0,20.0,5.0,20.0,100.0,3.75,16.25,Independent / non-partisan / politically neutral,Moderate Republican,Strong Republican,AI language model
632aa954e9b6a34171a5e7ed,dem,Democrat,34,Male,Caucasian/White,2023-10-04 16:22:55,2023-10-04 16:28:11,On-line sources only,Actively Engaged,repub,for,repub_for,0,70.0,27.0,60.0,74.0,70.0,20.0,80.0,74.0,84.0,72.0,62.0,87.0,57.75,61.0,76.25,Moderate Republican,Strong Republican,Strong Republican,Policy Expert
5d6ac7e17658a1001a8c63b2,dem,Democrat,56,Female,Caucasian/White,2023-10-04 16:17:55,2023-10-04 16:28:21,On-line sources only,Actively Engaged,dem,against,dem_against,1,100.0,100.0,86.0,90.0,0.0,0.0,0.0,0.0,17.0,22.0,11.0,5.0,94.0,0.0,13.75,Strong Democrat,Strong Democrat,Strong Democrat,Student
60f838095603e27ca51820a7,dem,Democrat,66,Male,Caucasian/White,2023-10-04 16:22:07,2023-10-04 16:28:27,On-line sources only,Actively Engaged,dem,against,dem_against,1,100.0,100.0,90.0,80.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,0.0,92.5,0.0,6.25,Moderate Democrat,Independent / non-partisan / politically neutral,Moderate Democrat,AI language model
63d2cb67dfc2a799bbd30c69,dem,Democrat,40,Male,Caucasian/White,2023-10-04 16:24:44,2023-10-04 16:28:29,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,100.0,100.0,100.0,100.0,5.0,5.0,0.0,0.0,35.0,45.0,25.0,20.0,100.0,2.5,31.25,Strong Democrat,Moderate Democrat,Strong Republican,Politician
5b2890f10ec82d0001d24b61,dem,Democrat,56,Female,Caucasian/White,2023-10-04 16:21:35,2023-10-04 16:28:41,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,78.0,5.0,50.0,9.0,23.0,3.0,5.0,0.0,63.0,60.0,50.0,63.0,35.5,7.75,59.0,Moderate Democrat,Independent / non-partisan / politically neutral,Moderate Republican,AI language model
633e64bfaab0e4bed6e5307d,dem,Democrat,45,Male,African American/Black,2023-10-04 16:09:49,2023-10-04 16:28:45,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,50.0,50.0,50.0,64.0,18.0,17.0,19.0,50.0,27.0,33.0,35.0,31.0,53.5,26.0,31.5,Independent / non-partisan / politically neutral,Moderate Democrat,Moderate Democrat,Politician
629288376055ad7fb05bbf77,dem,Democrat,47,Male,Caucasian/White,2023-10-04 16:23:28,2023-10-04 16:28:53,On-line sources only,Actively Engaged,repub,against,repub_against,0,100.0,100.0,75.0,100.0,5.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,93.75,6.25,0.0,Strong Republican,Independent / non-partisan / politically neutral,Moderate Republican,Politician
5e07d174da6bad1342bafab2,dem,Democrat,39,Male,Caucasian/White,2023-10-04 16:23:34,2023-10-04 16:28:54,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,50.0,90.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,72.5,0.0,50.0,Strong Republican,Independent / non-partisan / politically neutral,Strong Democrat,AI language model
5b915c9d22d85d000115c0f5,dem,Democrat,37,Female,Caucasian/White,2023-10-04 16:26:12,2023-10-04 16:28:55,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,100.0,100.0,100.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,100.0,0.75,1.0,Strong Republican,Moderate Democrat,Strong Democrat,Activist
60cbabd69ddfb4d7243a1e38,dem,Democrat,50,Male,Caucasian/White,2023-10-04 16:19:24,2023-10-04 16:29:04,On-line sources only,Actively Engaged,dem,for,dem_for,1,81.0,91.0,86.0,83.0,16.0,19.0,21.0,24.0,42.0,42.0,41.0,42.0,85.25,20.0,41.75,Moderate Democrat,Moderate Republican,Moderate Republican,Activist
629e1261dc860cbee1a8be12,dem,Democrat,39,Female,Caucasian/White,2023-10-04 16:18:16,2023-10-04 16:29:16,On-line sources only,Actively Engaged,repub,against,repub_against,0,40.0,40.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Democrat,Activist
5a6d3a19e6cc4a0001b6c47a,dem,Democrat,54,Male,Caucasian/White,2023-10-04 16:24:01,2023-10-04 16:29:32,On-line sources only,Actively Engaged,repub,for,repub_for,0,72.0,70.0,72.0,60.0,18.0,9.0,8.0,6.0,40.0,33.0,29.0,38.0,68.5,10.25,35.0,Moderate Democrat,Strong Republican,Moderate Republican,Journalist
5e5291ff6c3d7d2a79ec869e,dem,Democrat,33,Female,Caucasian/White,2023-10-04 16:27:22,2023-10-04 16:29:41,On-line sources only,Actively Engaged,control,na,control,0,50.0,30.0,20.0,30.0,60.0,80.0,0.0,60.0,40.0,30.0,30.0,40.0,32.5,50.0,35.0,,,,Student
5d5af833f35ed70001e17a5c,dem,Democrat,29,Male,Caucasian/White,2023-10-04 16:27:46,2023-10-04 16:29:42,On-line sources only,Actively Engaged,human,against,human_against,0,94.0,92.0,94.0,86.0,7.0,7.0,4.0,2.0,9.0,4.0,6.0,14.0,91.5,5.0,8.25,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Moderate Democrat,Journalist
60e1e2e5bf8cfa6e08a411cb,dem,Democrat,44,Female,Caucasian/White,2023-10-04 16:24:06,2023-10-04 16:29:44,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,73.0,79.0,75.0,75.0,11.0,12.0,13.0,16.0,18.0,29.0,22.0,40.0,75.5,13.0,27.25,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Moderate Democrat,Activist
5e84bd7c34d5d9072128fac1,dem,Democrat,36,Male,Caucasian/White,2023-10-04 16:25:11,2023-10-04 16:30:05,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,60.0,100.0,0.0,52.5,Moderate Republican,Moderate Democrat,Strong Democrat,AI language model
60bab9f865afc7f8435a99d8,dem,Democrat,43,Female,Caucasian/White,2023-10-04 16:24:01,2023-10-04 16:30:06,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,82.0,50.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,Moderate Republican,Moderate Democrat,Strong Democrat,AI language model
635407b0f2c5045f78bd9326,dem,Democrat,29,Male,Caucasian/White,2023-10-04 16:26:26,2023-10-04 16:30:36,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,100.0,100.0,100.0,100.0,0.0,29.0,0.0,0.0,0.0,20.0,19.0,10.0,100.0,7.25,12.25,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Strong Republican,AI language model
60887a654f55f863e95ca944,dem,Democrat,60,Female,Caucasian/White,2023-10-04 16:25:58,2023-10-04 16:30:46,On-line sources only,Actively Engaged,dem,against,dem_against,1,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,20.0,60.0,0.0,15.0,Moderate Democrat,Strong Republican,Moderate Democrat,Student
6077cb38de8f5c783d413450,dem,Democrat,50,Male,Caucasian/White,2023-10-04 16:28:01,2023-10-04 16:31:04,On-line sources only,Actively Engaged,dem,for,dem_for,1,95.0,95.0,95.0,70.0,13.0,14.0,56.0,10.0,0.0,50.0,8.0,0.0,88.75,23.25,14.5,Strong Democrat,Moderate Democrat,Moderate Republican,AI language model
632d68dde8d04677f58d963c,dem,Democrat,26,Male,Caucasian/White,2023-10-04 16:28:05,2023-10-04 16:31:43,On-line sources only,Actively Engaged,repub,for,repub_for,0,98.0,100.0,95.0,100.0,0.0,0.0,0.0,0.0,10.0,21.0,14.0,15.0,98.25,0.0,15.0,Strong Democrat,Strong Republican,Strong Republican,Politician
5c347cb8bef9a20001e30950,dem,Democrat,41,Male,Caucasian/White,2023-10-04 16:27:55,2023-10-04 16:31:44,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,100.0,100.0,100.0,100.0,19.0,13.0,0.0,8.0,19.0,19.0,22.0,11.0,100.0,10.0,17.75,Moderate Democrat,Moderate Democrat,Strong Republican,Policy Expert
608c451be10e84b9fc005f3e,dem,Democrat,72,Female,African American/Black,2023-10-04 16:18:14,2023-10-04 16:31:45,On-line sources only,Actively Engaged,repub,for,repub_for,0,50.0,80.0,60.0,40.0,20.0,25.0,50.0,10.0,50.0,60.0,50.0,60.0,57.5,26.25,55.0,Moderate Republican,Strong Republican,Moderate Democrat,Politician
63dc117ead87f37c5b39218b,dem,Democrat,58,Female,Caucasian/White,2023-10-04 16:25:58,2023-10-04 16:31:54,On-line sources only,Actively Engaged,human,for,human_for,0,50.0,0.0,0.0,40.0,70.0,70.0,30.0,70.0,40.0,70.0,50.0,52.0,22.5,60.0,53.0,Strong Democrat,Independent / non-partisan / politically neutral,Strong Republican,AI language model
5c511ead2423780001086a92,dem,Democrat,48,Female,Asian or Pacific Islander,2023-10-04 16:28:36,2023-10-04 16:32:00,On-line sources only,Actively Engaged,human,for,human_for,0,89.0,84.0,91.0,87.0,21.0,21.0,8.0,8.0,29.0,25.0,19.0,30.0,87.75,14.5,25.75,Moderate Democrat,Independent / non-partisan / politically neutral,Strong Republican,Activist
6466e6a8f3ab2a0f9c362e95,dem,Democrat,56,Male,African American/Black,2023-10-04 16:22:26,2023-10-04 16:32:02,On-line sources only,Actively Engaged,human,for,human_for,0,96.0,99.0,93.0,94.0,5.0,6.0,2.0,5.0,14.0,15.0,14.0,13.0,95.5,4.5,14.0,Strong Democrat,Strong Republican,Strong Republican,Policy Expert
6111a1893c0daa13e23ab15a,dem,Democrat,34,Male,African American/Black,2023-10-04 16:25:26,2023-10-04 16:32:03,On-line sources only,Actively Engaged,human,for,human_for,0,92.0,90.0,90.0,94.0,27.0,30.0,8.0,7.0,28.0,10.0,8.0,9.0,91.5,18.0,13.75,Strong Democrat,Strong Republican,Strong Republican,Activist
63d40f21ea1c311723c7c847,dem,Democrat,32,Male,Caucasian/White,2023-10-04 16:28:27,2023-10-04 16:32:29,On-line sources only,Actively Engaged,human,for,human_for,0,90.0,90.0,80.0,90.0,0.0,15.0,0.0,0.0,20.0,40.0,30.0,30.0,87.5,3.75,30.0,Moderate Democrat,Strong Republican,Moderate Republican,AI language model
6516d5862e627be30bea296f,dem,Independent,52,Male,Caucasian/White,2023-10-04 16:27:49,2023-10-04 16:32:34,On-line sources only,Actively Engaged,repub,against,repub_against,0,50.0,50.0,45.0,50.0,0.0,30.0,0.0,0.0,15.0,15.0,15.0,85.0,48.75,7.5,32.5,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Strong Democrat,AI language model
6296290ec41bde1525dbb77e,dem,Democrat,37,Male,Caucasian/White,2023-10-04 16:27:40,2023-10-04 16:32:43,On-line sources only,Actively Engaged,repub,for,repub_for,0,70.0,100.0,85.0,75.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,75.0,82.5,0.0,81.25,Moderate Democrat,Moderate Democrat,Moderate Republican,Politician
632ccf5fdb3a004dec4919a2,dem,Democrat,41,Male,Caucasian/White,2023-10-04 16:29:43,2023-10-04 16:32:46,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,93.0,79.0,58.0,100.0,50.0,50.0,0.0,0.0,77.0,87.0,28.0,86.0,82.5,25.0,69.5,Moderate Democrat,Independent / non-partisan / politically neutral,Moderate Democrat,Journalist
639df1ccd6819819ebb85722,dem,Democrat,53,Male,Caucasian/White,2023-10-04 16:24:59,2023-10-04 16:32:49,On-line sources only,Actively Engaged,human,for,human_for,0,61.0,63.0,60.0,60.0,15.0,15.0,29.0,16.0,49.0,50.0,50.0,50.0,61.0,18.75,49.75,Moderate Republican,Strong Democrat,Strong Republican,Journalist
5e7acbd0373d5e0c087a112c,dem,Democrat,28,Male,Caucasian/White,2023-10-04 16:28:39,2023-10-04 16:33:05,On-line sources only,Actively Engaged,control,na,control,0,100.0,100.0,100.0,100.0,60.0,25.0,50.0,75.0,80.0,100.0,85.0,100.0,100.0,52.5,91.25,,,,AI language model
63014447bcd5b69388099876,dem,Democrat,18,Female,African American/Black,2023-10-04 16:29:30,2023-10-04 16:33:26,About half on-line sources,Actively Engaged,repub,for,repub_for,0,88.0,28.0,79.0,69.0,62.0,58.0,63.0,86.0,75.0,35.0,36.0,77.0,66.0,67.25,55.75,Moderate Democrat,Moderate Democrat,Moderate Democrat,Student
60cb71bff8a2183f0d5c659d,dem,Democrat,27,Female,African American/Black,2023-10-04 16:20:56,2023-10-04 16:33:28,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,85.0,94.0,86.0,86.0,0.0,2.0,0.0,0.0,50.0,50.0,50.0,26.0,87.75,0.5,44.0,Independent / non-partisan / politically neutral,Strong Republican,Moderate Republican,Politician
55acf681fdf99b3d5b2ab68c,dem,Democrat,39,Female,Caucasian/White,2023-10-04 16:26:25,2023-10-04 16:33:58,On-line sources only,Actively Engaged,dem,for,dem_for,1,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,25.0,Moderate Democrat,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Journalist
60fdc73e9fc2f113dc1ff96d,dem,Democrat,27,Female,Caucasian/White,2023-10-04 16:31:25,2023-10-04 16:34:00,On-line sources only,Actively Engaged,control,na,control,0,100.0,100.0,100.0,100.0,23.0,14.0,22.0,27.0,0.0,0.0,0.0,0.0,100.0,21.5,0.0,,,,AI language model
